resource_id,title,URL
f4e1021f-5f23-46b7-8730-8c0d599a92a7,English Prescribing Dataset (EPD) with SNOMED code - Oct 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/f4e1021f-5f23-46b7-8730-8c0d599a92a7?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
374ee7ac-fd8e-4c3f-b7a9-6ea27cc16d63,English Prescribing Dataset (EPD) with SNOMED code - Sep 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/374ee7ac-fd8e-4c3f-b7a9-6ea27cc16d63?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
7ad2a6ab-d84b-4e25-847b-3b3fc37babdc,English Prescribing Dataset (EPD) with SNOMED code - Aug 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/7ad2a6ab-d84b-4e25-847b-3b3fc37babdc?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
bb386c01-2352-4351-9d00-fdc7a316c43f,English Prescribing Dataset (EPD) with SNOMED code - Jul 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/bb386c01-2352-4351-9d00-fdc7a316c43f?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
9742823b-2d4e-4c71-bfae-3f686433ec80,English Prescribing Dataset (EPD) with SNOMED code - Jun 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/9742823b-2d4e-4c71-bfae-3f686433ec80?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
33e0ea36-c33b-4797-86d4-efdb883eff8d,English Prescribing Dataset (EPD) with SNOMED code - May 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/33e0ea36-c33b-4797-86d4-efdb883eff8d?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
0e879024-1fef-4a85-8980-64537f8b6fcc,English Prescribing Dataset (EPD) with SNOMED code - Apr 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/0e879024-1fef-4a85-8980-64537f8b6fcc?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
d9ac2bd2-aa6d-4f8d-a830-e34bd7c1eb4c,English Prescribing Dataset (EPD) with SNOMED code - Mar 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/d9ac2bd2-aa6d-4f8d-a830-e34bd7c1eb4c?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
cbfbedb0-7001-4031-9d60-1ceca9e13779,English Prescribing Dataset (EPD) with SNOMED code - Feb 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/cbfbedb0-7001-4031-9d60-1ceca9e13779?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
5886c8f1-700b-4895-8eb9-d57ff440f094,English Prescribing Dataset (EPD) with SNOMED code - Jan 2021,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/5886c8f1-700b-4895-8eb9-d57ff440f094?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
d5c1c25a-d589-42d6-a97d-50a970ba757f,English Prescribing Dataset (EPD) with SNOMED code - Dec 2020,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/d5c1c25a-d589-42d6-a97d-50a970ba757f?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
e4e5508c-3f9e-4676-b5bb-e126ef724060,English Prescribing Dataset (EPD) with SNOMED code - Nov 2020,https://opendata.nhsbsa.net/dataset/english-prescribing-dataset-epd-with-snomed-code/resource/e4e5508c-3f9e-4676-b5bb-e126ef724060?filters=BNF_CHAPTER_PLUS_CODE%3A04%253A%2520Central%2520Nervous%2520System%7CBNF_CHEMICAL_SUBSTANCE%3AZopiclone%7CBNF_CHEMICAL_SUBSTANCE%3AZolpidem%2520tartrate%7CBNF_CHEMICAL_SUBSTANCE%3AMelatonin
